song,artist,hip_hop_rnb,genre,word,n,song_artist,tf,idf,tf_idf
By the Way,Red Hot Chili Peppers,0,Rock / Country,meant,7,By the Way - Red Hot Chili Peppers,0.050359712230215826,3.3040336332085074,0.1663901829673349
Can't Be Friends,Trey Songz,1,RnB / Hip Hop,friends,7,Can't Be Friends - Trey Songz,0.0660377358490566,2.505525936990736,0.16545925998995428
Can't Stop,After 7,1,RnB / Hip Hop,girl,7,Can't Stop - After 7,0.05982905982905983,1.1381595857563642,0.06809501795123547
Can You Stop the Rain,Peabo Bryson,1,RnB / Hip Hop,rain,7,Can You Stop the Rain - Peabo Bryson,0.07526881720430108,2.760418186619526,0.20777341189609336
Chalk Outline,Three Days Grace,0,Rock / Country,chalk,7,Chalk Outline - Three Days Grace,0.09210526315789473,5.501258210544727,0.5066948351817512
Champagne,Cavo,0,Rock / Country,day,7,Champagne - Cavo,0.09210526315789473,1.5030575088755287,0.13843950739643027
Come and Talk to Me,Jodeci,1,RnB / Hip Hop,game,7,Come and Talk to Me - Jodeci,0.06862745098039216,2.9363088530831902,0.20151139187825817
Come and Talk to Me,Jodeci,1,RnB / Hip Hop,play,7,Come and Talk to Me - Jodeci,0.06862745098039216,2.456735772821304,0.16859951382106989
Come Around,Papa Roach,0,Rock / Country,alright,7,Come Around - Papa Roach,0.125,2.728669488304946,0.34108368603811823
Coming for You,The Offspring,0,Rock / Country,coming,7,Coming for You - The Offspring,0.09210526315789473,2.793208009442517,0.25726915876444234
Creep,TLC,1,RnB / Hip Hop,attention,7,Creep - TLC,0.06666666666666667,3.997180813768453,0.26647872091789687
Cry for You,Jodeci,1,RnB / Hip Hop,cry,7,Cry for You - Jodeci,0.05785123966942149,2.6108864526485625,0.15104301792181768
Cry for You,Jodeci,1,RnB / Hip Hop,tonight,7,Cry for You - Jodeci,0.05785123966942149,2.187072205872201,0.12652483835624304
Cut the Cord,Shinedown,0,Rock / Country,count,7,Cut the Cord - Shinedown,0.03867403314917127,3.8918202981106265,0.15051238721974797
Cut the Cord,Shinedown,0,Rock / Country,ten,7,Cut the Cord - Shinedown,0.03867403314917127,3.8918202981106265,0.15051238721974797
Dark Necessities,Red Hot Chili Peppers,0,Rock / Country,dark,7,Dark Necessities - Red Hot Chili Peppers,0.06306306306306306,2.9363088530831902,0.1851726303746156
Differences,Ginuwine,1,RnB / Hip Hop,competes,7,Differences - Ginuwine,0.04093567251461988,6.194405391104672,0.2535721505130567
Differences,Ginuwine,1,RnB / Hip Hop,yeah,7,Differences - Ginuwine,0.04093567251461988,0.5886033248086749,0.024094872945384354
Do It to Me,Lionel Richie,1,RnB / Hip Hop,hey,7,Do It to Me - Lionel Richie,0.058333333333333334,1.6511106088346683,0.09631478551535565
Do Me Again,Freddie Jackson,1,RnB / Hip Hop,morning,7,Do Me Again - Freddie Jackson,0.08974358974358974,3.1033629377463563,0.27850693031057044
Don't Let Go (Love),En Vogue,1,RnB / Hip Hop,control,7,Don't Let Go (Love) - En Vogue,0.0625,2.8985685251003432,0.18116053281877145
Don't Let Go (Love),En Vogue,1,RnB / Hip Hop,lose,7,Don't Let Go (Love) - En Vogue,0.0625,2.456735772821304,0.1535459858013315
Don't Let Go (Love),En Vogue,1,RnB / Hip Hop,pretend,7,Don't Let Go (Love) - En Vogue,0.0625,3.997180813768453,0.2498238008605283
Don't Take It Personal (Just One of Dem Days),Monica,1,RnB / Hip Hop,wrong,7,Don't Take It Personal (Just One of Dem Days) - Monica,0.050724637681159424,1.917739272088617,0.09727662974362551
Earned It,The Weeknd,1,RnB / Hip Hop,deserve,7,Earned It - The Weeknd,0.05982905982905983,3.709498741316672,0.2219358221300573
Exhale (Shoop Shoop),Whitney Houston,1,RnB / Hip Hop,yeah,7,Exhale (Shoop Shoop) - Whitney Houston,0.04487179487179487,0.5886033248086749,0.02641168765167131
Fall to Pieces,Velvet Revolver,0,Rock / Country,i’m,7,Fall to Pieces - Velvet Revolver,0.11290322580645161,3.3040336332085074,0.3730360553622508
Fancy,Drake,1,RnB / Hip Hop,girl,7,Fancy - Drake,0.020527859237536656,1.1381595857563642,0.023363979766259674
Freak Me,Silk,1,RnB / Hip Hop,hot,7,Freak Me - Silk,0.04,2.8271095611181982,0.11308438244472793
Freak Me,Silk,1,RnB / Hip Hop,real,7,Freak Me - Silk,0.04,1.917739272088617,0.07670957088354469
Freak Me,Silk,1,RnB / Hip Hop,tonight,7,Freak Me - Silk,0.04,2.187072205872201,0.08748288823488805
Freak Me,Silk,1,RnB / Hip Hop,yeah,7,Freak Me - Silk,0.04,0.5886033248086749,0.023544132992347
Get Busy,Sean Paul,1,RnB / Hip Hop,call,7,Get Busy - Sean Paul,0.016055045871559634,1.931725514063357,0.03101394173954931
Girl,Maren Morris,0,Rock / Country,halo,7,Girl - Maren Morris,0.051470588235294115,5.501258210544727,0.2831529961309786
Girl,Maren Morris,0,Rock / Country,head,7,Girl - Maren Morris,0.051470588235294115,2.205421344540398,0.11351433391016753
Girl,Maren Morris,0,Rock / Country,lose,7,Girl - Maren Morris,0.051470588235294115,2.456735772821304,0.1264496353658024
Girl Like You,Jason Aldean,0,Rock / Country,girl,7,Girl Like You - Jason Aldean,0.08235294117647059,1.1381595857563642,0.09373078941523
Girl Like You,Jason Aldean,0,Rock / Country,met,7,Girl Like You - Jason Aldean,0.08235294117647059,3.709498741316672,0.30548813163784355
Giving Him Something He Can Feel,En Vogue,1,RnB / Hip Hop,hey,7,Giving Him Something He Can Feel - En Vogue,0.04929577464788732,1.6511106088346683,0.08139277649184984
Good as You,Kane Brown,0,Rock / Country,baby,7,Good as You - Kane Brown,0.08333333333333333,0.8616865978393031,0.0718072164866086
Good Kisser,Usher,1,RnB / Hip Hop,ha,7,Good Kisser - Usher,0.035897435897435895,3.1498829533812494,0.11307272140342946
Happy?,Mudvayne,0,Rock / Country,feeling,7,Happy? - Mudvayne,0.06363636363636363,2.3657639946155773,0.1505486178391731
Hardwired,Metallica,0,Rock / Country,destruct,7,Hardwired - Metallica,0.15217391304347827,5.501258210544727,0.8371479885611542
He Wasn't Man Enough,Toni Braxton,1,RnB / Hip Hop,begged,7,He Wasn't Man Enough - Toni Braxton,0.04,5.501258210544727,0.2200503284217891
He Wasn't Man Enough,Toni Braxton,1,RnB / Hip Hop,dumped,7,He Wasn't Man Enough - Toni Braxton,0.04,6.194405391104672,0.2477762156441869
I'll Give All My Love to You,Keith Sweat,1,RnB / Hip Hop,hurt,7,I'll Give All My Love to You - Keith Sweat,0.05223880597014925,2.583487478460448,0.1349583011136055
I'm Dreamin',Christopher Williams,1,RnB / Hip Hop,girl,7,I'm Dreamin' - Christopher Williams,0.059322033898305086,1.1381595857563642,0.06751794152791991
I'm Dreamin',Christopher Williams,1,RnB / Hip Hop,sleep,7,I'm Dreamin' - Christopher Williams,0.059322033898305086,2.6108864526485625,0.15488309464864353
I Adore Mi Amore,Color Me Badd,1,RnB / Hip Hop,la,7,I Adore Mi Amore - Color Me Badd,0.04046242774566474,4.114963849424837,0.1665014274333749
I Adore Mi Amore,Color Me Badd,1,RnB / Hip Hop,yeah,7,I Adore Mi Amore - Color Me Badd,0.04046242774566474,0.5886033248086749,0.023816319500929044
I Am Machine,Three Days Grace,0,Rock / Country,somethin,7,I Am Machine - Three Days Grace,0.09333333333333334,3.2499664119382317,0.3033301984475683
I Wanna Sex You Up,Color Me Badd,1,RnB / Hip Hop,night,7,I Wanna Sex You Up - Color Me Badd,0.050359712230215826,1.4848751897923382,0.07477788725572926
I Will Not Bow,Breaking Benjamin,0,Rock / Country,fall,7,I Will Not Bow - Breaking Benjamin,0.08974358974358974,2.2241134775525504,0.19959992747266478
I Wish,R. Kelly,1,RnB / Hip Hop,talk,7,I Wish - R. Kelly,0.035897435897435895,2.2823823856765264,0.08193167538325992
If I Ever Fall in Love,Shai,1,RnB / Hip Hop,love,7,If I Ever Fall in Love - Shai,0.09090909090909091,0.6729444732424258,0.06117677029476598
If Your Girl Only Knew,Aaliyah,1,RnB / Hip Hop,glad,7,If Your Girl Only Knew - Aaliyah,0.046357615894039736,3.8918202981106265,0.18041551050843965
In da Club,50 Cent,1,RnB / Hip Hop,bottle,7,In da Club - 50 Cent,0.02834008097165992,3.997180813768453,0.11328042792056343
In da Club,50 Cent,1,RnB / Hip Hop,bub,7,In da Club - 50 Cent,0.02834008097165992,5.095793102436563,0.1444151891378783
In da Club,50 Cent,1,RnB / Hip Hop,nigga,7,In da Club - 50 Cent,0.02834008097165992,3.0589111751755227,0.08668979038958971
In da Club,50 Cent,1,RnB / Hip Hop,rubbed,7,In da Club - 50 Cent,0.02834008097165992,6.194405391104672,0.17554995035519314
In the Closet,Michael Jackson,1,RnB / Hip Hop,closet,7,In the Closet - Michael Jackson,0.07216494845360824,5.095793102436563,0.36773764656758695
It's Not My Time,3 Doors Down,0,Rock / Country,it’s,7,It's Not My Time - 3 Doors Down,0.15555555555555556,3.709498741316672,0.577033137538149
It Should've Been You,Teddy Pendergrass,1,RnB / Hip Hop,life,7,It Should've Been You - Teddy Pendergrass,0.045454545454545456,1.4152818979931427,0.06433099536332468
Jaded,Aerosmith,0,Rock / Country,blue,7,Jaded - Aerosmith,0.0945945945945946,3.6294560336431356,0.3433269221013777
Just a Lil Bit,50 Cent,1,RnB / Hip Hop,nigga,7,Just a Lil Bit - 50 Cent,0.026119402985074626,3.0589111751755227,0.07989693367995768
Just Because,Anita Baker,1,RnB / Hip Hop,darlin,7,Just Because - Anita Baker,0.056451612903225805,3.997180813768453,0.22564730400305782
Just Got Paid,Johnny Kemp,1,RnB / Hip Hop,yeah,7,Just Got Paid - Johnny Kemp,0.0660377358490566,0.5886033248086749,0.03887003088359174
Kissing You,Keith Washington,1,RnB / Hip Hop,night,7,Kissing You - Keith Washington,0.08139534883720931,1.4848751897923382,0.12086193405286474
Lean Back,Terror Squad,1,RnB / Hip Hop,nigga,7,Lean Back - Terror Squad,0.026217228464419477,3.0589111751755227,0.08019617313194255
Legends,Kelsea Ballerini,0,Rock / Country,legends,7,Legends - Kelsea Ballerini,0.058823529411764705,5.501258210544727,0.32360342414968984
Let's Get Married,Jagged Edge,1,RnB / Hip Hop,wanna,7,Let's Get Married - Jagged Edge,0.040229885057471264,1.1639674697122369,0.046826277517158954
Let the Beat Hit 'Em,Lisa Lisa and Cult Jam,1,RnB / Hip Hop,music,7,Let the Beat Hit 'Em - Lisa Lisa and Cult Jam,0.03398058252427184,3.5553480614894135,0.12081279820595094
Lift Me Up,Five Finger Death Punch,0,Rock / Country,broken,7,Lift Me Up - Five Finger Death Punch,0.07,2.5568192313782867,0.1789773461964801
Live to Rise,Soundgarden,0,Rock / Country,rise,7,Live to Rise - Soundgarden,0.109375,3.3040336332085074,0.3613786786321805
Living,Dierks Bentley,0,Rock / Country,livin,7,Living - Dierks Bentley,0.06422018348623854,3.4863551900024623,0.22389437000015813
Lola Montez,Volbeat,0,Rock / Country,love,7,Lola Montez - Volbeat,0.06422018348623854,0.6729444732424258,0.04321661754767872
Lost Without U,Robin Thicke,1,RnB / Hip Hop,wanna,7,Lost Without U - Robin Thicke,0.06796116504854369,1.1639674697122369,0.07910458532024911
Love Saw It,Karyn White,1,RnB / Hip Hop,heart,7,Love Saw It - Karyn White,0.03910614525139665,1.4670175723923318,0.05736940227232582
Love You Too Late,Cole Swindell,0,Rock / Country,late,7,Love You Too Late - Cole Swindell,0.07865168539325842,2.975529566236472,0.2340304153219697
Man in the Mirror,Michael Jackson,1,RnB / Hip Hop,gonna,7,Man in the Mirror - Michael Jackson,0.03608247422680412,1.3040562628829184,0.0470535764957754
Miss You,Aaliyah,1,RnB / Hip Hop,cry,7,Miss You - Aaliyah,0.06796116504854369,2.6108864526485625,0.1774388851314557
Miss You,Aaliyah,1,RnB / Hip Hop,gonna,7,Miss You - Aaliyah,0.06796116504854369,1.3040562628829184,0.08862518291437309
Miss You,Aaliyah,1,RnB / Hip Hop,heart,7,Miss You - Aaliyah,0.06796116504854369,1.4670175723923318,0.09970022336646915
Miss You,Aaliyah,1,RnB / Hip Hop,mine,7,Miss You - Aaliyah,0.06796116504854369,2.4102157571864113,0.1638010708767464
Miss You Like Crazy,Natalie Cole,1,RnB / Hip Hop,love,7,Miss You Like Crazy - Natalie Cole,0.07777777777777778,0.6729444732424258,0.05234012569663312
Missing You,Case,1,RnB / Hip Hop,cold,7,Missing You - Case,0.04430379746835443,2.697897829638192,0.11952711903460345
My Boo,Usher and Alicia Keys,1,RnB / Hip Hop,alright,7,My Boo - Usher and Alicia Keys,0.0603448275862069,2.728669488304946,0.16466108981150535
My Boo,Usher and Alicia Keys,1,RnB / Hip Hop,mine,7,My Boo - Usher and Alicia Keys,0.0603448275862069,2.4102157571864113,0.1454440543129731
My First Love,Atlantic Starr,1,RnB / Hip Hop,baby,7,My First Love - Atlantic Starr,0.1076923076923077,0.8616865978393031,0.09279701822884803
My Lovin' (You're Never Gonna Get It),En Vogue,1,RnB / Hip Hop,ooooh,7,My Lovin' (You're Never Gonna Get It) - En Vogue,0.03626943005181347,4.808111029984782,0.17438744668338585
My Lovin' (You're Never Gonna Get It),En Vogue,1,RnB / Hip Hop,sweet,7,My Lovin' (You're Never Gonna Get It) - En Vogue,0.03626943005181347,2.43320527541111,0.08825096853822678
Never Again,Breaking Benjamin,0,Rock / Country,life,7,Never Again - Breaking Benjamin,0.1076923076923077,1.4152818979931427,0.15241497363003076
Nice and Slow,Usher,1,RnB / Hip Hop,freak,7,Nice and Slow - Usher,0.058333333333333334,4.114963849424837,0.24003955788311548
Nice and Slow,Usher,1,RnB / Hip Hop,nice,7,Nice and Slow - Usher,0.058333333333333334,3.2499664119382317,0.1895813740297302
No Leaf Clover,Metallica,0,Rock / Country,coming,7,No Leaf Clover - Metallica,0.08235294117647059,2.793208009442517,0.2300288948952661
No More,Ruff Endz,1,RnB / Hip Hop,ooh,7,No More - Ruff Endz,0.02880658436213992,1.4494732627414222,0.041754373823826976
No More,Ruff Endz,1,RnB / Hip Hop,wanna,7,No More - Ruff Endz,0.02880658436213992,1.1639674697122369,0.03352992711105209
Nuthin' But a 'G' Thang,Dr. Dre,1,RnB / Hip Hop,shit,7,Nuthin' But a 'G' Thang - Dr. Dre,0.029787234042553193,2.6390573296152584,0.07861021832896514
One Man Band,Old Dominion,0,Rock / Country,band,7,One Man Band - Old Dominion,0.06306306306306306,4.114963849424837,0.2595022247385032
One Thing Right,Marshmello and Kane Brown,0,Rock / Country,kinda,7,One Thing Right - Marshmello and Kane Brown,0.056,3.3040336332085074,0.1850258834596764
Panic Attack,The Glorious Sons,0,Rock / Country,dying,7,Panic Attack - The Glorious Sons,0.07865168539325842,3.709498741316672,0.291758327968727
Panic Attack,The Glorious Sons,0,Rock / Country,wanna,7,Panic Attack - The Glorious Sons,0.07865168539325842,1.1639674697122369,0.0915480032357939
Poison,Bell Biv DeVoe,1,RnB / Hip Hop,girl,7,Poison - Bell Biv DeVoe,0.03910614525139665,1.1381595857563642,0.04450903407985782
Pony,Ginuwine,1,RnB / Hip Hop,party,7,Pony - Ginuwine,0.05737704918032787,3.1986731175506815,0.18353042477749812
Pretty Wings,Maxwell,1,RnB / Hip Hop,love,7,Pretty Wings - Maxwell,0.0440251572327044,0.6729444732424258,0.029626486243377236
Private Line,Gerald Levert,1,RnB / Hip Hop,line,7,Private Line - Gerald Levert,0.05303030303030303,3.1498829533812494,0.16703924752779353
Raise Up,Petey Pablo,1,RnB / Hip Hop,y'all,7,Raise Up - Petey Pablo,0.02364864864864865,3.0163515607567266,0.07133263826113881
Ready or Not,After 7,1,RnB / Hip Hop,love,7,Ready or Not - After 7,0.09859154929577464,0.6729444732424258,0.06634663820699972
Real Love,Mary J. Blige,1,RnB / Hip Hop,free,7,Real Love - Mary J. Blige,0.0440251572327044,2.760418186619526,0.12152784469394139
Real Love,Mary J. Blige,1,RnB / Hip Hop,set,7,Real Love - Mary J. Blige,0.0440251572327044,2.793208009442517,0.12297142179935608
Remember the Time,Michael Jackson,1,RnB / Hip Hop,girl,7,Remember the Time - Michael Jackson,0.04516129032258064,1.1381595857563642,0.051400755485771284
Rhythm Nation,Janet Jackson,1,RnB / Hip Hop,yeah,7,Rhythm Nation - Janet Jackson,0.04142011834319527,0.5886033248086749,0.02438001937077352
Right Thurr,Chingy,1,RnB / Hip Hop,lick,7,Right Thurr - Chingy,0.024822695035460994,4.808111029984782,0.1193502737939485
Right Thurr,Chingy,1,RnB / Hip Hop,lips,7,Right Thurr - Chingy,0.024822695035460994,3.1033629377463563,0.07703383178803012
Right Thurr,Chingy,1,RnB / Hip Hop,switch,7,Right Thurr - Chingy,0.024822695035460994,4.114963849424837,0.10214449271621935
Right Thurr,Chingy,1,RnB / Hip Hop,talkin,7,Right Thurr - Chingy,0.024822695035460994,3.3040336332085074,0.08201501926404096
Right Thurr,Chingy,1,RnB / Hip Hop,walkin,7,Right Thurr - Chingy,0.024822695035460994,4.114963849424837,0.10214449271621935
Rub You the Right Way,Johnny Gill,1,RnB / Hip Hop,applied,7,Rub You the Right Way - Johnny Gill,0.03167420814479638,6.194405391104672,0.1962028856910982
Rub You the Right Way,Johnny Gill,1,RnB / Hip Hop,tenderness,7,Rub You the Right Way - Johnny Gill,0.03167420814479638,6.194405391104672,0.1962028856910982
Rumor,Lee Brice,0,Rock / Country,rumor,7,Rumor - Lee Brice,0.08139534883720931,5.501258210544727,0.4477768310908499
Run It!,Chris Brown,1,RnB / Hip Hop,uh,7,Run It! - Chris Brown,0.025089605734767026,2.2823823856765264,0.057264074192601024
Run It!,Chris Brown,1,RnB / Hip Hop,ya,7,Run It! - Chris Brown,0.025089605734767026,2.3877429013343527,0.059907527990467634
S.O.S. (Sawed Off Shotgun),The Glorious Sons,0,Rock / Country,car,7,S.O.S. (Sawed Off Shotgun) - The Glorious Sons,0.05555555555555555,3.1033629377463563,0.1724090520970198
S.O.S. (Sawed Off Shotgun),The Glorious Sons,0,Rock / Country,hooked,7,S.O.S. (Sawed Off Shotgun) - The Glorious Sons,0.05555555555555555,5.095793102436563,0.2830996168020313
S.O.S. (Sawed Off Shotgun),The Glorious Sons,0,Rock / Country,job,7,S.O.S. (Sawed Off Shotgun) - The Glorious Sons,0.05555555555555555,4.248495242049359,0.23602751344718662
S.O.S. (Sawed Off Shotgun),The Glorious Sons,0,Rock / Country,lights,7,S.O.S. (Sawed Off Shotgun) - The Glorious Sons,0.05555555555555555,2.8622008809294686,0.15901116005163712
S.O.S. (Sawed Off Shotgun),The Glorious Sons,0,Rock / Country,lost,7,S.O.S. (Sawed Off Shotgun) - The Glorious Sons,0.05555555555555555,2.323204380196781,0.1290669100109323
S.O.S. (Sawed Off Shotgun),The Glorious Sons,0,Rock / Country,oxycodone,7,S.O.S. (Sawed Off Shotgun) - The Glorious Sons,0.05555555555555555,6.194405391104672,0.34413363283914844
S.O.S. (Sawed Off Shotgun),The Glorious Sons,0,Rock / Country,shut,7,S.O.S. (Sawed Off Shotgun) - The Glorious Sons,0.05555555555555555,4.402645921876617,0.2445914401042565
S.O.S. (Sawed Off Shotgun),The Glorious Sons,0,Rock / Country,taxman,7,S.O.S. (Sawed Off Shotgun) - The Glorious Sons,0.05555555555555555,6.194405391104672,0.34413363283914844
Safari Song,Greta Van Fleet,0,Rock / Country,ah,7,Safari Song - Greta Van Fleet,0.0660377358490566,2.3877429013343527,0.157681134993778
Safari Song,Greta Van Fleet,0,Rock / Country,gonna,7,Safari Song - Greta Van Fleet,0.0660377358490566,1.3040562628829184,0.08611692302057009
Sex Therapy,Robin Thicke,1,RnB / Hip Hop,lay,7,Sex Therapy - Robin Thicke,0.050724637681159424,2.8271095611181982,0.14340410817266225
She Hates Me,Puddle of Mudd,0,Rock / Country,fucking,7,She Hates Me - Puddle of Mudd,0.056,3.709498741316672,0.20773192951373365
She Hates Me,Puddle of Mudd,0,Rock / Country,hates,7,She Hates Me - Puddle of Mudd,0.056,5.501258210544727,0.30807045979050474
So Gone,Monica,1,RnB / Hip Hop,ooh,7,So Gone - Monica,0.045454545454545456,1.4494732627414222,0.06588514830642828
So Gone,Monica,1,RnB / Hip Hop,uh,7,So Gone - Monica,0.045454545454545456,2.2823823856765264,0.10374465389438757
Something in the Way (You Make Me Feel),Stephanie Mills,1,RnB / Hip Hop,baby,7,Something in the Way (You Make Me Feel) - Stephanie Mills,0.04697986577181208,0.8616865978393031,0.04048192070385988
Something in the Way (You Make Me Feel),Stephanie Mills,1,RnB / Hip Hop,real,7,Something in the Way (You Make Me Feel) - Stephanie Mills,0.04697986577181208,1.917739272088617,0.09009513358805583
Somewhere I Belong,Linkin Park,0,Rock / Country,real,7,Somewhere I Belong - Linkin Park,0.06666666666666667,1.917739272088617,0.1278492848059078
